business_id;name;rating;review_count;category;lat;lon;address;phone;category_source
duH8EuGBJPTckGe0s23ecA;Celebrate Gluten Free;45;12;Food, Cafes, Restaurants, Bakeries, Gluten-Free;535411494;-1135840851;15213 Stony Plain Road NW;;restaurants
XjST6nGKZ7K_Sb6wKfCPDw;Chocolaterie Bernard Callebaut;40;40;Food, Desserts, Ice Cream & Frozen Yogurt, Specialty Food, Chocolatiers & Shops, Coffee & Tea, Restaurants, Cafes;535417917;-1135353511;10103 - 124th Street;;restaurants
lTFSX5jJLSPVS7Kt2D9IJQ;Princess Auto;45;5;Automotive, Home & Garden, Hardware Stores, Shopping, Discount Store, Auto Parts & Supplies, Safety Equipment;5,3467E+11;-1,13483E+11;9835 34 Avenue NW;;shopping
JUJuLSYpM8syBo5ug4uiAg;LUX Beauty Boutique;45;36;Shopping, Cosmetics & Beauty Supply, Beauty & Spas;53542778;-1135383965;High Street Shopping Centre, 12531-102 Ave;;shopping
R5cF_kxMo_R0QlPrMAElcQ;Original Joe's Restaurant & Bar;35;44;Canadian (New), Restaurants, Bars, American (Traditional), American (New), Nightlife;534554565;-1135637629;2323 Rabbit Hill Rd NW;;restaurants
V7IHpr1xzFIf_jp876HoAw;Burger King;35;6;Fast Food, Restaurants;534783577;-1134962801;4212 Calgary Trail NW;;restaurants
Al2GstQzXGAR6eZAA3VWyA;Press'd The Sandwich;30;22;Restaurants, Sandwiches, Event Planning & Services, Soup, Caterers, Fast Food;534666564;-1,13493E+12;3384 Gateway Boulevard NW;;restaurants
HiFmMHvkyhecARQhALxgaA;Woodvale Pizza & Hillview Pub;35;9;Nightlife, Pubs, Donairs, Pizza, Food, Bars, Restaurants;534679963;-113431223;311 Woodvale Road W;;restaurants
VlbhF2v7WmmuVaycSe--RA;Mikado - Southside;30;83;Japanese, Restaurants, Sushi Bars;5,34482E+11;-1,13483E+12;1903 98 Street NW;;restaurants
ypblRwGV5tgcBRMH4nqx7Q;Old Szechuan Chinese Restaurant;40;7;Chinese, Restaurants;535514733;-1134974004;10703-103 Street NW;;restaurants
jSsucroXkzsiN90zNw0Dsw;The Patty Wagon;35;9;Restaurants, Burgers, Food Trucks, Caterers, Event Planning & Services, Food;535405545;-1135018624;;;restaurants
gWiEWTZUPTdDtrxYBBDdaw;Naan-O-Licious;35;70;Gluten-Free, Halal, Indian, Nightlife, Restaurants, Bars;535179177;-1134962431;10331 82nd Avenue NW;;restaurants
5Z71LWiFuQR-0xcdS8fmMg;Barking Buffalo Cafe;45;24;Coffee Roasteries, Coffee & Tea, Restaurants, Food, Cafes;535537559;-1135361272;10842 124th Street NW;;restaurants
b7DkWLe6XjKrnDhST7pZLQ;Merle Norman Cosmetics;25;10;Beauty & Spas, Shopping, Cosmetics & Beauty Supply;5,3485E+11;-1,13514E+12;5015 111 Street NW;;shopping
eSEv4QXgj2zwjksQekgPQA;Torrid;35;5;Fashion, Shopping, Accessories, Women's Clothing;535217443;-1136186753;8882 170 Street Northwest;;shopping
iUQjm_CBtEo50a2BTMmksQ;South Point Pizza;40;8;Restaurants, Pizza;53479328;-1133651284;805 Tamarack Way NW;;restaurants
OU5jiBQqwdLBi83CA6svlg;Icon Hair & Body;40;42;Skin Care, Waxing, Beauty & Spas, Massage, Nail Salons, Hair Removal, Makeup Artists, Blow Dry/Out Services, Cosmetics & Beauty Supply, Shopping, Tanning, Hair Salons;5354116;-11349483;129 10150 Jasper Avenue NW;;shopping
EWJGjEzbwbasFECajnyi7A;Namaste India;40;22;Buffets, Indian, Restaurants;535508079;-1134929403;10023 107 Avenue;;restaurants
l8W6Sl2mRDWBtYO03HNz1g;Oriental Dim Sum;15;6;Restaurants, Chinese;535221426;-1136199257;1566-8882 170 Street NW;;restaurants
vXcBpj5oiscKxiNTqaUEDA;JOEY Jasper;35;68;Canadian (New), Asian Fusion, American (Traditional), American (New), Nightlife, Restaurants, Lounges, Bars;535411086;-1135154698;11228 Jasper Ave NW;;restaurants
Ar7VOx220y0rN4q0I0PCpw;Lowes;25;13;Shopping, Home Decor, Kitchen & Bath, Home & Garden, Home Services;5,36184E+11;-1,13395E+12;Manning Town Centre, 3421-158 Avenue NW;;shopping
dzXyMoY5QXQIMxHkdbtV1w;D'amore Deli;40;18;Restaurants, Delis, Italian;535890258;-1135408117;12943 127 Street NW;;restaurants
zBpNvn_gH6T9KYTZCvqtxg;Syphay Restaurant;40;85;Restaurants, Thai, Laotian;535455634;-1134784329;9441 Jasper Avenue NW;;restaurants
u6-pdljXoloeBP__4vhzQg;Back Street Bistro;40;19;Restaurants, Vietnamese;535405513;-1135025236;10055 106th Street NW, Suite 101;;restaurants
JIpEYwaAM2XO1s8KHF5-EA;Ampersand 27;40;160;Canadian (New), Cocktail Bars, Bars, Restaurants, Breakfast & Brunch, Nightlife;535182615;-1135041977;10612 82 Avenue NW;;restaurants
F0auRwj8Ra1WNbopq9434g;Soul Soup;45;5;Soup, Specialty Food, Food, Soul Food, Restaurants;53542258;-113491688;10020 101A Avenue NW, Suite 140;;restaurants
4QCfCXcFgIOIKPqbgXDBQw;Payless ShoeSource;25;5;Fashion, Shoe Stores, Shopping;535439994;-1134920618;122 101 102Nd Avenue, Unit 122;;shopping
QfcE4bV12Inu95f2I3Q5aA;Barcode Karaoke Box & Lounge;25;6;Bars, Karaoke, Nightlife, Lounges;53555727;-113493526;10939-101 Street;;bars
XiLBIu6YLaC8awWGfw1vGQ;Pho Binh Vietamese Noodle House;30;29;Vietnamese, Restaurants;53541047;-1135811744;15055 Stony Plain Road NW;;restaurants
sSeXx0d2rrgRgof__Ir0aA;Harvest Chinese Restaurant;40;19;Seafood, Chinese, Breakfast & Brunch, Restaurants;535255259;-1134438026;9010 75 Street NW;;restaurants
-f8QKVohiabJggZgGE9ajg;Shoppers Drug Mart;35;8;Shopping, Grocery, Food, Beauty & Spas, Drugstores, Cosmetics & Beauty Supply;535432787;-1134943022;Edmonton City Center West, 10200 102nd Avenue, Unit 1135;;shopping
A53r5VFXvxLM7GqiQUiTJA;Ikki Izakaya;35;26;Nightlife, Izakaya, Bars, Japanese, Tapas/Small Plates, Restaurants;535406267;-1135279824;11931 Jasper Avenue;;restaurants
0iXeck2mrz9GVlffx6RF4w;Urban Plant Cafe;45;29;Desserts, Cafes, Food, Restaurants, Coffee & Tea;53464924;-113473865;18A, 9261 - 34 Avenue;;restaurants
PULJgFocU0U6Ym2Y_q5PrQ;Conyac's Bar & Grill;35;5;Nightlife, Bars, Canadian (New), Restaurants;535386075;-1136316499;10010 179A Street NW;;restaurants
W0Q4JXLxKGyx_GrC8hsJZw;High Level Bridge Streetcar;45;22;Tours, Local Flavor, Landmarks & Historical Buildings, Public Services & Government, Hotels & Travel;53543564;-113490452;Strathcona Streetcar Barn, 103 St and 84 Ave;;landmarks
QokjsqnXcZqk6ktxSLPD4w;Gateway Toyota;25;24;Used Car Dealers, Automotive, Car Dealers, Auto Parts & Supplies, Auto Repair;5,34165E+11;-1,13498E+12;2020 103a Street Sw;;arts
emEYz8SIz_YwtkGjGFNNew;Jimmy Poblano's Southwest Cantina;40;6;Mexican, Restaurants, Food Trucks, Food;535388975;-113521375;11603 100 Avenue;;restaurants
dDDAvlEYMRmtjRy9qklh0g;Zara;30;11;Women's Clothing, Fashion, Men's Clothing, Shopping;5,34847E+11;-1,13515E+12;5015 - 111 Street NW;;shopping
KFBkNIzOYFNc1EnfBhs2qg;The Copper Pot Restaurant;25;7;Canadian (New), Restaurants, American (New);53534352;-113510056;9707 110 Street NW;;restaurants
fLZ8IpBPsDjFzl7zuXRZ9w;Zachs Famous Donair;45;7;Restaurants;534722697;-1134504354;7609 38 Ave NW;;restaurants
-MwKwvY0gG3GyR5ymxsLNQ;The Tea Place;45;19;Food, Sandwiches, Coffee & Tea, Salad, Restaurants;5,3502E+11;-1,13628E+12;6655 178 Street, Unit 422;;restaurants
SlKBYO4UP4SK9aSwbQffsQ;Capital Pizza & Steakhouse;35;26;Steakhouses, Restaurants, Pizza;5,36072E+11;-1,1346E+12;7640 144 Ave Nw;;restaurants
RYFMa08Xp7GHaz_RKLq53Q;Garneau Pub;20;24;Restaurants, Pizza, Pubs, Dive Bars, Bars, Nightlife;5,35214E+11;-1,13513E+12;8514-109 Street NW;;restaurants
WhcTbnt5jBuOmJZFfvgINw;Shell Shock;40;5;Vape Shops, Shopping, Head Shops, Tobacco Shops;534794515;-1135018782;4211 106 Street NW, Suite 181;;shopping
nQlzO7-kweYNpuH4HjKpTw;Twisted Yogurt;30;16;Food, Ice Cream & Frozen Yogurt, Restaurants, Bistros;534716373;-1134942875;3803 Calgary Trail, Suite 650;;restaurants
N5iwU0TgYBVkCYFro0LgRQ;Cô ?ô Hue Express;35;26;Vietnamese, Restaurants;5,36274E+11;-1,13416E+11;5233 167 Avenue;;restaurants
22_KB3FITRnuTXCEHsXpIg;Brown Butter cafe;45;31;Cafes, Restaurants;5,34189E+11;-1,13479E+12;1528 91 St SW;;restaurants
qGpc8OMns7HpsHCutDB8Qw;Guess;20;5;Shopping, Fashion;534477206;-1134832562;9773 19 Avenue NW;;shopping
I3oCM55B_ac9jC5FpWRmzw;Indian Chef Executive Take Out;35;8;Indian, Restaurants, Pakistani, Food, Street Vendors;53404837;-1135658033;3146 - 141 Street SW;;restaurants
dc4qfC3jgnkGkN18zJElVg;Panago Pizza;35;12;Food, Restaurants, Pizza, Chicken Wings, Food Delivery Services, Salad;535183426;-1135080037;10742 - 82nd Avenue;;restaurants
GCeE7R4UTbfj7y6RpEmEtg;Kamiyo Japanese Restaurant;30;7;Food, Japanese, Restaurants;53518242;-1135111727;10846 82 Avenue NW;;restaurants
0Yj8droO_tgOW52Ap2XAfw;Tutti Frutti;30;12;Diners, Breakfast & Brunch, Restaurants;5,34352E+11;-1,13616E+11;1285 Windermere Way SW;;restaurants
o5qG409qNQ5KoDquXJjMrg;Millennium;30;11;Shopping, Accessories, Hobby Shops, Fashion;535228313;-1136243454;1630 8882-170 Street  NW;;shopping
4rkmJMJ7NzQQ8TZ2MZ2xZg;Victoria Park;40;7;Golf, Public Services & Government, Parks, Active Life;53533778;-113522548;12130 River Valley Road NW;;parks
XJcwp2EedH4NmVlnWZzbaw;The Lawnmower Hospital;35;6;Home & Garden, Hardware Stores, Shopping, Nurseries & Gardening;535118421;-113438258;7555 - 72A Street;;shopping
VjjlNQuFVBQIue6UO5zvLg;Apache Seeds;35;9;Home Services, Home Decor, Shopping, Interior Design, Home & Garden, Nurseries & Gardening;535425748;-1135781972;10136 149 Street NW;;shopping
rm65XzQTPVyqgUjG42cLcg;Rasoi India;30;6;Indian, Restaurants, Pakistani;53464924;-1134743242;9261 34 Avenue, Suite 9;;restaurants
0IJ0SUcw3-xIl_yiy6wCXQ;La Boheme;30;12;Bed & Breakfast, Hotels & Travel;5356478;-113437542;6427 112 Avenue Northwest;;hotels
QAhLYVdtMpNQ7H93h6IOqg;Spice Kitchen Restaurant;25;10;Restaurants, Chinese;535117567;-1134971689;10346 University Avenue NW;;restaurants
Ye1v9XQrENB1gpIoVG_m0Q;Craft and Cork;40;10;Wine Bars, Bars, Nightlife;5351821;-11349553;10314 82 Avenue NW;;bars
eUx78xGSxFQ9S5nw4NxC2Q;Aapna Meat Sweets Dosa;30;6;Restaurants, Indian, Pakistani;534244832;-1134441737;6729 Ellerslie Rd SW;;restaurants
Hxze1h03tINbqkiE4wQMxg;Blowers & Grafton;40;105;Canadian (New), Restaurants;535183647;-1135028022;10550 82 Ave NW;;restaurants
qSPJp_PJm41li3fpH-XVpA;Chicago Deep Dish Pizza;35;7;Pizza, Restaurants;53540934;-113601328;16203 Stony Plain Road NW;;restaurants
F0P0JCXGC2fb5xEJneVx5w;Wee Book Inn;35;8;Books, Mags, Music & Video, Shopping, Bookstores;53541173;-113582661;15125 Stony Plain Road NW;;shopping
1cSCU9Q9XGBkEDjQMPwq-w;Uccellino;45;69;Wine Bars, Restaurants, Italian, Desserts, Nightlife, Food, Bars;53540754;-1,13499E+12;10349 Jasper Avenue;;restaurants
SOBh3sLU_bEI28ksCebvQw;Video Game Repairs;50;9;Video Game Stores, IT Services & Computer Repair, Electronics Repair, Videos & Video Game Rental, Arts & Entertainment, Local Services, Shopping, Arcades, Electronics, Books, Mags, Music & Video;53570777;-113537407;11803 125 Street NW, Office 202;;shopping
Oyx-v94KaJ0UFc3u9H70hg;Blue Willow Restaurant;30;29;Chinese, Restaurants;53544607;-113512665;11107 103 Avenue NW;;restaurants
SVFt22qfFNML2lOl_7g5WA;I Love Sushi;35;70;Restaurants, Sushi Bars, Japanese;535412371;-1135013766;10106 105 Street NW;;restaurants
KmjgyjPpvo5bzKShKgzE4Q;Bulk Barn;40;15;Food, Shopping, Wholesale Stores, Grocery;53451022;-113483112;2077 98 Street NW;;shopping
xeR-p7S1Yj6P2K8RwOQD5Q;G-Star Raw;35;7;Shopping, Men's Clothing, Women's Clothing, Fashion;535237;-113626684;West Edmonton Mall, 8882 170 St NW, Ste 2482;;shopping
AMk28Kb6S37iPB0FzgrvMA;Fountain Tire;35;6;Auto Repair, Automotive, Auto Parts & Supplies, Tires;535587861;-1134908867;9637 111 Ave NW;;arts
JSy4YZ0HkvMOohyGMIrPNQ;Calle Mexico;45;96;Food Trucks, Restaurants, Food, Mexican;53551208;-113513401;11127 107th Avenue;;restaurants
6n8qBHPZjLZTGPoB6b7PfA;Sunny Street Cafe;30;12;Breakfast & Brunch, Restaurants;534924524;-1134406425;7451 Roper Road;;restaurants
qZq015UCoU_1W8vhOaWxdQ;PURE Casino Edmonton;35;12;Arts & Entertainment, Casinos;5,35105E+11;-1,13437E+12;7055 Argyll Rd NW;;arts
dxNrscJ65hB8RWkMY6lruw;Gama Cafe;40;46;Taiwanese, Restaurants, Coffee & Tea, Food;5351784;-1135100258;10813 82 Avenue;;restaurants
eRAZtOdUMh7xt2PBiTU98g;Abercrombie & Fitch;25;7;Men's Clothing, Shopping, Fashion;53522785;-113623043;8882 170st NW, West Edmonton Mall, Suite 2674;;shopping
pBqZd4K-Iq7QcIXzMWL2RA;Latitude 53;45;11;Art Galleries, Arts & Entertainment, Shopping;535439828;-1135032095;10242 106 Street NW;;shopping
cgPke0UtMkQECm07ZRWHDA;Purple Bubble Tea Store;35;7;Chinese, Desserts, Coffee & Tea, Food, Restaurants;53549118272;-1,13509E+12;10558 109 Street;;restaurants
hC9FlobGGp0G2C59WzOfFg;The Rec Room;25;97;Active Life, Arts & Entertainment, Bowling, LAN Centers, Arcades, Restaurants, Canadian (New);5,34462E+11;-1,13484E+12;1725 99th Street NW;;restaurants
YtP8fq2uNiyz6aYobecmfg;Curry Vibes;45;11;Indian, Restaurants;5,35408E+11;-1,13508E+12;10827 Jasper Avenue;;restaurants
NmbktTQD5HCwtg8_3LmDuQ;Pho Kim;40;27;Vietnamese, Restaurants;535009747;-1136289641;6655 - 178 Street;;restaurants
BzRGo0xHpUp1lxKFYdw1-A;Ernest's Dining Room;45;13;Canadian (New), Restaurants;53570371;-1135029438;118 Avenue 106 Street;;restaurants
zp2q74KG6d7CTsRWYrTecA;Remedy Café;30;39;Restaurants, Indian, Coffee & Tea, Vegan, Breakfast & Brunch, Food;535184167;-1134979649;10404 Whyte Avenue NW;;restaurants
Z_1owyQqSapd6_NNzmhEGg;The Seven Drawers;25;6;Furniture Stores, Shopping, Home & Garden;535215897;-1135121875;8530 - 109 Street;;shopping
XChM5HOO9qFokNbVP9p_Pg;Real Canadian Superstore;30;16;Food, Shopping, Beer, Wine & Spirits, Grocery;53480857428;-1,13374E+11;4410-17 Street NW;;shopping
VPO102_KTLIZmNzTPsW8bg;Teddy's Bar & Grill;30;21;Breakfast & Brunch, Steakhouses, Burgers, Casinos, Restaurants, Comfort Food, Arts & Entertainment, Pizza;53540793841;-1,13517E+12;11361 Jasper Avenue NW;;restaurants
UVWN-Cltg94rnGicpak-jA;Glenora Bistro;35;21;Restaurants, Canadian (New), Breakfast & Brunch, American (New);535429267;-1135357477;10139 124 Street NW;;restaurants
udH9kp2O5uRIi4hm4sy8-A;Pizza 73;20;7;Pizza, Restaurants;5,34238E+11;-1,13462E+12;1109 Summerside Drive SW;;restaurants
kRWQA2fdy2oXwNxvbV6_dQ;Booster Juice;35;9;Food, Juice Bars & Smoothies;535225586;-1135204547;8623 112 Street Northwest;;bars
jYvfZutDGkHa9qs08iNmTA;Favoloso;45;16;Restaurants, Italian, Pizza;53568871292;-1,13552E+11;13240 118 Avenue NW;;restaurants
sdJW2-Vxnp2wO3USFhdwyA;Audio Ark;30;6;Home Services, Home Theatre Installation, Electronics, Shopping, Electronics Repair, Local Services;53552144;-113535708;10745 124 Street Northwest;;shopping
i2g8Vt3SZu2GnVAv-OuXGg;Vintage Fork;45;15;Restaurants, Breakfast & Brunch, Coffee & Tea, Cafes, Food;5,35276E+11;-1,13521E+11;11153 Saskatchewan Drive NW;;restaurants
X7Vhj5hDgE51EVQzH4T6ZQ;Kia West Edmonton;20;13;Car Dealers, Auto Repair, Auto Parts & Supplies, Automotive;5,35438E+11;-1,13632E+11;10151 179 Street;;arts
sFjzcP5GXcCmQAGOGc0Q8w;Red Ox Inn;45;72;American (New), Canadian (New), Restaurants;53531435;-1134671569;9420 91 Street NW;;restaurants
1I_somwHtYC2jKvxypvU8g;Revolver;30;8;Books, Mags, Music & Video, Shopping, Music & DVDs;535200338;-1134551985;Bonnie Doon Shopping Centre, 154-1 Bonnie Doon;;shopping
80R9AM3pc9fzbUgDD23xLg;Lazia Restaurant;25;22;Restaurants, Canadian (New), Asian Fusion, American (New);5,35974E+11;-1,13573E+12;13503 Saint Albert Trail NW;;restaurants
m4uNco_WuIw_fLb-07eGfg;Pagolac Restaurant;35;45;Restaurants, Chinese, Vietnamese;535501305;-113488862;10566 97 Street NW;;restaurants
iTVsC3dfNAofSOX7As2kLg;Burlington-On-Whyte;40;20;Shopping, Tobacco Shops, Hobby Shops;535182499;-1135000901;10468 82nd Avenue NW;;shopping
a2lkYinMDGXBEOJ2sUFQtQ;Chickies French Country House & Garden-Antiques;40;6;Shopping, Antiques;53564913;-11343821;11204 65 Street NW;;shopping
CpvfKCs4huMxfoCy9VZaAQ;Southtown Hyundai;20;20;Automotive, Used Car Dealers, Breakfast & Brunch, Car Dealers, Auto Repair, Restaurants;534698056;-1134847977;3603-99 St;;restaurants
29DWpKzWKmkabL6lXCJiyQ;Sushi-Ya;35;21;Restaurants, Sushi Bars, Japanese;5354116;-11349483;10150 Jasper Avenue, Suite 268;;restaurants
zFuNuGXy50f6POIAa0UIhA;Swiss Chalet Rotisserie & Grill;15;12;Chicken Wings, Comfort Food, Restaurants, American (Traditional);5,35978E+11;-1,13417E+11;13720 50Th St Nw;;restaurants
R3PhOxXlHsB--pwOBY8wkQ;African Safari Restaurant;40;13;African, Restaurants;5355001;-113501552;10610 105 Street NW;;restaurants
vJlbggc3FsyeOqUOPhVfiA;Tim Hortons;30;5;Restaurants, Donuts, Coffee & Tea, Sandwiches, Food;53437568677;-1,13606E+12;6110 Currents Drive;;restaurants
kQzmD7eWIS-MuUlGGBclVA;Plow & Harvest;20;17;Restaurants, Canadian (New);535407271;-113614795;10041 170 Street;;restaurants
MoDxvqorQEY3qLnSKkkbcw;La Vie En Rose;30;6;Fashion, Shopping, Lingerie;534470854;-1134812163;9719 19 Avenue NW;;shopping
h19B8HRvPoFyWMQoc8Iytw;The Bothy Wine & Whisky Bar;40;25;Beer, Wine & Spirits, Nightlife, Restaurants, Wine Bars, Food, Irish, Bars;53542459;-113536289;10124 124 Street NW;;restaurants
kDmF5P5l0910NEZQhLRz8Q;Rocky's Battery;45;7;Shopping, Electricians, Home Services, Battery Stores;5,34966E+11;-1,13455E+12;6015 86th Street NW;;shopping
z5RtYZdELYWcXEJWna25IQ;Oomomo;35;21;Shopping, Home & Garden, Discount Store, Home Decor, Convenience Stores, Food;535223139;-1136224306;8882 170 Street NW, Unit 1112;;shopping
MMOeXmCQ0MCWl4OInCnfWQ;The Canadian Brewhouse;35;61;Canadian (New), Sports Bars, Nightlife, Restaurants, Bars;53545909;-113509971;10338 - 109 Street;;restaurants
blXOnETsWFQnMQ-vfH4Anw;Sandwich & Sons;30;9;Restaurants, Sandwiches;535426762;-1134994863;10184 104 Street;;restaurants
DN6IyOy1U7Y1W2HHXl04Dg;Ricki's;35;6;Shopping, Fashion, Women's Clothing;535433521;-113492998;10088 102 Avenue NW;;shopping
nCP9sx9OcN3xxsVwNDptgw;Wok Box;25;9;Restaurants, Fast Food, Asian Fusion;5,35007E+11;-1,13631E+12;6655 178 Street NW;;restaurants
zHHQgWHDkR-Xd2iAEoT2FA;Press'd The Sandwich;35;23;Restaurants, Soup, Event Planning & Services, Caterers, Sandwiches;535398521;-113616936;10008 170th Street;;restaurants
tJL-K8vopI-mN3eFW9YnJQ;Super Flea Market;30;21;Used, Vintage & Consignment, Thrift Stores, Shopping, Fashion;535581559;-1135299966;12011 111 Ave NW;;shopping
2d7rO6a0HdyEg2Nnf3kLKg;McDonalds;20;10;Restaurants, Food, Fast Food;5,35617E+11;-1,13467E+11;11240 82 Street NW;;restaurants
n0ZKdF15HHCbIGONLqyE6A;Victorias Secret;45;11;Shopping, Fashion, Women's Clothing;5,35237E+11;-1,13617E+12;Phase III  W Edmonton Mall 8882 170 Street;;shopping
lk1oc4ouptSZ9tQhsg9x3A;Alta;45;10;Canadian (New), Restaurants;5,35411E+11;-1,13498E+12;10328 Jasper Avenue;;restaurants
pyeqag0TgH6qPHQngT6dRw;Michaels;35;11;Knitting Supplies, Shopping, Art Supplies, Hobby Shops, Arts & Crafts;536006714;-1135580677;13640 137th Ave Nw;;shopping
-Hg66dRkB068suCcwLxsYQ;Studio Bloom;50;6;Shopping, Flowers & Gifts, Florists;535569909;-113535625;10991 124 Street;;shopping
lHu5ZbAdCE3a7fick0Wy8w;Ginseng Restaurant;35;37;Korean, Restaurants;534649282;-1134743242;9261 34 Avenue NW;;restaurants
G6insaeA1QFgCerxwrlwAw;Pizza Hut;20;12;Chicken Wings, Pizza, Restaurants, Food, Food Delivery Services, Italian;5,35459E+11;-1,1352E+12;11515-104th Avenue;;restaurants
O6FYbWunJPjC1uKfrscX-Q;Kim Chi Korean Delight;40;12;Restaurants, Korean;53562227;-113506374;109st Kingsway Garden Mall;;restaurants
Kv5sw5GUlYCy1Z_yi1YiRw;Thanh Tam Vietnamese Noodle House;35;12;Restaurants, Vietnamese;535601692;-1135901733;11121 156 Street NW;;restaurants
68KVeNtjmuDT4M0VDnVP9A;Novelle Bridal Shop;45;29;Shopping, Fashion, Bridal, Jewelry, Accessories;53548945;-1135355403;10553 124 Street;;shopping
LkT8fhmlxoezimEPCPOCww;Home Outfitters;25;7;Kitchen & Bath, Shopping, Home & Garden, Home Decor;53448946;-1134816788;9738 19 Avenue NW;;shopping
jLr_rFjj0SbrAwHJFPY7Zw;Wendy's;40;5;Restaurants, Burgers, Fast Food;535555598;-1136161021;17007 109th Ave;;restaurants
YpehpH9BxtaQAi0ZZmf0mA;Mina's Bridal & Prom;10;9;Bridal, Shopping;535225151;-1136241906;2075-8882 170 St NW;;shopping
qdqm5QwfF-5ZqQuFlLFtSg;Game City;20;5;Videos & Video Game Rental, Books, Mags, Music & Video, Pawn Shops, Shopping, Electronics;53544389;-1134909267;82 Avenue & 83 Street, Bonnie Doon Shopping Centre 109;;shopping
b83kOK2lirnT2oVNTMR1-w;InstaMek;40;8;Automotive, Auto Repair, Oil Change Stations, Tires, Transmission Repair, Roadside Assistance, Auto Parts & Supplies, Towing;535406996;-1134925498;10065 Jasper Avenue;;arts
f4Q-8ZQIjb7cXsGzgAkdNw;Kelly's;30;5;Pubs, Nightlife, Karaoke, Bars;535410583;-1135205975;11540 Jasper Avenue NW;;bars
e6CioliBbGNk4xqSEw0x-A;Fireside Bar and Grill;15;14;Canadian (New), Nightlife, Bars, Restaurants;5,35704E+11;-1,13453E+12;7240 118 Avenue;;restaurants
7eE_5o4s38F1xrkgAFfvuw;Jysk Bed Bath & Home;35;8;Department Stores, Home & Garden, Home Decor, Shopping, Fashion;536008201;-1135479063;13150 137 Ave NW;;shopping
LAmVd_x8Pm-r9D4bD5I3-Q;Foosh;40;17;Women's Clothing, Shopping, Accessories, Fashion, Music & DVDs, Books, Mags, Music & Video, Men's Clothing, Shoe Stores;535182498;-1135023895;10544C 82 Ave NW;;shopping
E1j6RCrO9xZyT6tzYaL0Ew;Reach Sports Physiotherapy + Hand Clinic;40;44;Outdoor Gear, Shopping, Local Services, Sports Wear, Sporting Goods, Health & Medical, Bike Repair/Maintenance, Bikes, Bike Rentals, Hockey Equipment, Acupuncture, Physical Therapy, Active Life, Fashion;535128641;-1,13496E+12;7620 Gateway Boulevard NW;;shopping
6I9j_VDJk2vPU4GFMB5j7A;Greenwoods' Bookshoppe;45;7;Shopping, Bookstores, Books, Mags, Music & Video;5,35168E+11;-1,13497E+12;10309 82 Avenue NW;;shopping
Yp9mbFExXwmfeQOSSKIszA;La Pagode;40;37;Restaurants, Vietnamese;5,35258E+11;-1,13619E+11;17020 90 Avenue;;restaurants
b-6ZASm4dBCpPtJnmat7GQ;Taco Bell;15;11;Fast Food, Restaurants, Mexican;536217641;-1134909988;9626 160 Avenue Nw;;restaurants
8Q26tswK7ZVmRkNGHXCOMQ;Dairy Queen;15;5;Food, Fast Food, Restaurants, Ice Cream & Frozen Yogurt;5,35184E+11;-1,13519E+12;11136 82nd Avenue NW;;restaurants
Yeefp_AU8MrGpPSygc8MWw;The Brick;45;8;Shopping, Mattresses, Home & Garden, Furniture Stores, Appliances;535002744;-113485361;9856 63 Ave;;shopping
7KJCp8kdGdxirQqlpnV7jg;Emily Murphy Park;40;8;Parks, Local Flavor, Active Life;535334619;-1135371416;11904 Emily Murphy Park Road NW;;parks
8KD0KVV0yb0wGGnr-d-7Yg;Beyond Vision Mill Woods;40;5;Laser Eye Surgery/Lasik, Doctors, Shopping, Optometrists, Eyewear & Opticians, Health & Medical, Ophthalmologists;534536912;-1134277043;5615 23 Avenue NW;;shopping
jIcQDdE9R3vJWDAYtMn3hg;Wow Pop Chicken;45;7;Korean, Chicken Shop, Restaurants;534669557;-113487244;3350 Parsons Rd NW;;restaurants
694YRbhnl7NShhEt8OmiSg;Mondo Café;35;7;Restaurants, Caterers, Event Planning & Services, Sandwiches, Food, Coffee & Tea;53539659;-113506853;10040 108 Street NW;;restaurants
slFusdA14NUNKywJNlRUYQ;Eye Care Group;30;6;Eyewear & Opticians, Optometrists, Health & Medical, Shopping;53518428;-1135071228;10724 82 Avenue NW;;shopping
za92jB8WOs99jg5k11JiTg;Wendy's;25;7;Fast Food, Burgers, Restaurants;5,35458E+11;-1,13511E+12;10365 111th Street;;restaurants
GJaVJ73_qxeCzbvbh4AMfg;Nike Factory Store;30;15;Sports Wear, Shopping, Sporting Goods, Fashion, Shoe Stores, Outlet Stores;5,34467E+11;-1,13482E+12;9743-19 Avenue NW;;shopping
_iHhdovXKxd5Rjn6ixTx2A;Church´s Texas Chicken;35;5;Chicken Wings, Restaurants, Fast Food;535593042;-1135553368;13412-111 Avenue NW;;restaurants
F4pn2_phnym8B4edRDAghQ;Lacoste;30;5;Shopping, Fashion;535217443;-1136186753;West Edmonton Mall, 8882 170st NW, Ste 2309;;shopping
O2T6cMFuuBia2U1iQTkchw;Suite 69;30;9;Bars, Dance Clubs, Nightlife;535188411;-1134955137;8232 Gateway Blvd NW;;bars
H5cH1BbNfP5YEkytAQaYrg;McDonald's;15;11;Restaurants, Food, Coffee & Tea, Fast Food, Burgers;535253414;-1136174772;17056 90th Ave;;restaurants
